date,pass,block,solution,sprayer,nozzle,distance_m,deposition,type,location,distance_log,deposition_log
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,2,0.8123999980045572,downwind,missouri,0.3010299956639812,-0.09023008633395882
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,3,0.5169201466487306,downwind,missouri,0.47712125471966244,-0.28657654113881786
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,4,0.3617665743231555,downwind,missouri,0.6020599913279624,-0.44157156256637065
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,8,0.2545836567765683,downwind,missouri,0.9030899869919435,-0.5941694797066049
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,16,0.1750202071330348,downwind,missouri,1.2041199826559248,-0.7569118065151882
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,30,0.10233739686184093,downwind,missouri,1.4771212547196624,-0.9899656342948818
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,45,0.06376371937552695,downwind,missouri,1.6532125137753437,-1.1954263582186608
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,60,0.027067789706420292,downwind,missouri,1.7781512503836436,-1.5675472062722107
2020-09-18T00:00:00Z,1,1,Intact,Open,AIXR,0,0.10430305548901328,upwind,missouri,-Inf,-0.9817029690175606
2020-09-18T00:00:00Z,2,1,Intact,Open,ULD,0,0.021179758138241904,upwind,missouri,-Inf,-1.6740790036160063
2020-09-18T00:00:00Z,3,1,Intact,Open,TTI,0,0.002901336731266006,upwind,missouri,-Inf,-2.5374018637364633
2020-09-18T00:00:00Z,4,1,Intact,Hood,ULD,0,0.008214231238630637,upwind,missouri,-Inf,-2.0854330754965207
2020-09-18T00:00:00Z,5,1,Intact,Hood,TTI,0,0.8878214930419976,upwind,missouri,-Inf,-0.05167434546006416
2020-09-18T00:00:00Z,6,1,Intact,Hood,AIXR,0,0.22986157082768144,upwind,missouri,-Inf,-0.6385336297421143
2020-09-19T00:00:00Z,7,2,Intact,Hood,ULD,0,0.07965420033896062,upwind,missouri,-Inf,-1.098791317967868
2020-09-19T00:00:00Z,8,2,Intact,Open,AIXR,0,0.04677982934858093,upwind,missouri,-Inf,-1.3299413668172637
2020-09-19T00:00:00Z,9,2,Intact,Open,ULD,0,0.06116244768867263,upwind,missouri,-Inf,-1.213515142677426
2020-09-19T00:00:00Z,10,2,Intact,Hood,TTI,0,0.07271568114567133,upwind,missouri,-Inf,-1.1383719233821152
2020-09-19T00:00:00Z,11,2,Intact,Hood,AIXR,0,0.04371267091772227,upwind,missouri,-Inf,-1.3593926565762413
2020-09-19T00:00:00Z,12,2,Intact,Open,TTI,0,0.0803392721421281,upwind,missouri,-Inf,-1.0950721072083964
2020-09-19T00:00:00Z,13,3,Intact,Hood,TTI,0,0.05869987237522706,upwind,missouri,-Inf,-1.2313628429907995
2020-09-19T00:00:00Z,14,3,Intact,Open,ULD,0,0.04561759756352303,upwind,missouri,-Inf,-1.3408675904398795
2020-09-19T00:00:00Z,15,3,Intact,Hood,ULD,0,0.06341806542666376,upwind,missouri,-Inf,-1.1977870102959915
2020-09-19T00:00:00Z,16,3,Intact,Open,TTI,0,0.058256868226027776,upwind,missouri,-Inf,-1.2346528658929123
2020-09-19T00:00:00Z,17,3,Intact,Open,AIXR,0,0.06900751223781351,upwind,missouri,-Inf,-1.1611036288882277
2020-09-19T00:00:00Z,18,3,Intact,Hood,AIXR,0,0.0879804233709077,upwind,missouri,-Inf,-1.055613952484109
2020-09-19T00:00:00Z,19,4,Intact,Hood,ULD,0,0.05509184239471664,upwind,missouri,-Inf,-1.2589127036027268
2020-09-19T00:00:00Z,20,4,Intact,Hood,TTI,0,0.07021781423608721,upwind,missouri,-Inf,-1.1535526935260427
2020-09-19T00:00:00Z,21,4,Intact,Open,AIXR,0,0.08382596749730187,upwind,missouri,-Inf,-1.076621425357363
2020-09-19T00:00:00Z,22,4,Intact,Hood,AIXR,0,0.048708404736890545,upwind,missouri,-Inf,-1.3123960939000177
2020-09-19T00:00:00Z,23,4,Intact,Open,ULD,0,0.19423798707780343,upwind,missouri,-Inf,-0.7116658312511102
2020-09-19T00:00:00Z,24,4,Intact,Open,TTI,0,0.0783053665182768,upwind,missouri,-Inf,-1.1062084733263557
2020-09-19T00:00:00Z,25,5,Intact,Hood,AIXR,0,0.13016662006610635,upwind,missouri,-Inf,-0.8855003719867772
2020-09-19T00:00:00Z,26,5,Intact,Hood,ULD,0,0.06383437657826113,upwind,missouri,-Inf,-1.1949453786842674
2020-09-19T00:00:00Z,27,5,Intact,Open,TTI,0,0.06130772666180481,upwind,missouri,-Inf,-1.2124847875514206
2020-09-19T00:00:00Z,28,5,Intact,Open,ULD,0,0.1284266122488992,upwind,missouri,-Inf,-0.8913449735000214
2020-09-19T00:00:00Z,29,5,Intact,Hood,TTI,0,0.08478870454199466,upwind,missouri,-Inf,-1.0716620001232875
2020-09-19T00:00:00Z,30,5,Intact,Open,AIXR,0,0.07816008754514453,upwind,missouri,-Inf,-1.1070149628467054
2020-09-20T00:00:00Z,31,6,Intact,Hood,ULD,0,1.3597500145534942,upwind,missouri,-Inf,0.13345907213549124
2020-09-20T00:00:00Z,32,6,Intact,Hood,TTI,0,0.6026858627687394,upwind,missouri,-Inf,-0.21990899567915195
2020-09-20T00:00:00Z,33,6,Intact,Open,AIXR,0,0.4974578429558348,upwind,missouri,-Inf,-0.3032437176266215
2020-09-20T00:00:00Z,34,6,Intact,Hood,AIXR,0,0.533201096149478,upwind,missouri,-Inf,-0.27310896643901056
2020-09-20T00:00:00Z,35,6,Intact,Open,TTI,0,1.0439042049323153,upwind,missouri,-Inf,0.018660646963066612
2020-09-20T00:00:00Z,36,6,Intact,Open,ULD,0,1.0815804895989571,upwind,missouri,-Inf,0.034058844522176245
2020-09-20T00:00:00Z,37,7,Intact,Hood,TTI,0,0.6741088376618991,upwind,missouri,-Inf,-0.17126997916200043
2020-09-20T00:00:00Z,38,7,Intact,Open,TTI,0,0.6046903454685846,upwind,missouri,-Inf,-0.21846696531698048
2020-09-20T00:00:00Z,39,7,Intact,Open,ULD,0,0.8016728064924417,upwind,missouri,-Inf,-0.09600284783653593
2020-09-20T00:00:00Z,40,7,Intact,Hood,ULD,0,0.5835945112708391,upwind,missouri,-Inf,-0.23388880131593476
2020-09-20T00:00:00Z,41,7,Intact,Open,AIXR,0,0.5089570563900704,upwind,missouri,-Inf,-0.2933188600200468
2020-09-20T00:00:00Z,42,7,Intact,Hood,AIXR,0,3.6861814057138673,upwind,missouri,-Inf,0.5665767040686017
2020-09-20T00:00:00Z,43,8,Intact,Hood,AIXR,0,1.405588640231194,upwind,missouri,-Inf,0.14785823859477698
2020-09-20T00:00:00Z,44,8,Intact,Hood,ULD,0,1.0194006416569172,upwind,missouri,-Inf,0.008344902617384874
2020-09-20T00:00:00Z,45,8,Intact,Hood,TTI,0,0.7974757942955388,upwind,missouri,-Inf,-0.09828249016848338
2020-09-20T00:00:00Z,46,8,Intact,Open,TTI,0,0.7948480700639929,upwind,missouri,-Inf,-0.09971587592023996
2020-09-20T00:00:00Z,47,8,Intact,Open,ULD,0,1.5344438219195855,upwind,missouri,-Inf,0.1859509929457877
2020-09-20T00:00:00Z,48,8,Intact,Open,AIXR,0,0.49437268813201535,upwind,missouri,-Inf,-0.3059455300737602
2020-09-20T00:00:00Z,49,9,Intact,Open,AIXR,0,0.9557435686031758,upwind,missouri,-Inf,-0.01965861575680183
2020-09-20T00:00:00Z,50,9,Intact,Hood,TTI,0,1.0148458522132557,upwind,missouri,-Inf,0.0064000810500240805
2020-09-20T00:00:00Z,51,9,Intact,Open,TTI,0,0.5436416757730086,upwind,missouri,-Inf,-0.26468725748687677
2020-09-20T00:00:00Z,52,9,Intact,Hood,AIXR,0,0.4960844077043216,upwind,missouri,-Inf,-0.3044444229424299
2020-09-20T00:00:00Z,53,9,Intact,Hood,ULD,0,0.8430236887321536,upwind,missouri,-Inf,-0.07416022164914512
2020-09-20T00:00:00Z,54,9,Intact,Open,ULD,0,0.6948142621401547,upwind,missouri,-Inf,-0.15813127556575865
2020-09-20T00:00:00Z,57,10,Intact,Hood,TTI,0,0.18616490470795113,upwind,missouri,-Inf,-0.7301021876309817
2020-09-20T00:00:00Z,58,10,Intact,Hood,ULD,0,0.7960221380901148,upwind,missouri,-Inf,-0.0990748539750417
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,0,0.45412219857441904,upwind,missouri,-Inf,-0.3428272682317314
2020-09-18T00:00:00Z,1,1,Intact,Open,AIXR,0,1419.4259874469628,inswath,missouri,-Inf,3.1521127522113814
2020-09-18T00:00:00Z,2,1,Intact,Open,ULD,0,1527.9220586842398,inswath,missouri,-Inf,3.1841012008714213
2020-09-18T00:00:00Z,3,1,Intact,Open,TTI,0,1232.083399053584,inswath,missouri,-Inf,3.0906401059801047
2020-09-18T00:00:00Z,4,1,Intact,Hood,ULD,0,1353.9532908623783,inswath,missouri,-Inf,3.1316036821699322
2020-09-18T00:00:00Z,5,1,Intact,Hood,TTI,0,1094.8945213400293,inswath,missouri,-Inf,3.0393722826405662
2020-09-18T00:00:00Z,6,1,Intact,Hood,AIXR,0,1309.6571266205347,inswath,missouri,-Inf,3.117157610535654
2020-09-19T00:00:00Z,7,2,Intact,Hood,ULD,0,NA,inswath,missouri,-Inf,NA
2020-09-19T00:00:00Z,8,2,Intact,Open,AIXR,0,1151.3477302287697,inswath,missouri,-Inf,3.061206509131192
2020-09-19T00:00:00Z,9,2,Intact,Open,ULD,0,1596.7241938667255,inswath,missouri,-Inf,3.2032299058528206
2020-09-19T00:00:00Z,10,2,Intact,Hood,TTI,0,1316.247514268436,inswath,missouri,-Inf,3.119337564029804
2020-09-19T00:00:00Z,11,2,Intact,Hood,AIXR,0,1235.313706267545,inswath,missouri,-Inf,3.0917772601061064
2020-09-19T00:00:00Z,12,2,Intact,Open,TTI,0,940.7322565879351,inswath,missouri,-Inf,2.9734660357204477
2020-09-19T00:00:00Z,13,3,Intact,Hood,TTI,0,1307.6738224427752,inswath,missouri,-Inf,3.1164994299372055
2020-09-19T00:00:00Z,14,3,Intact,Open,ULD,0,1448.8408738625208,inswath,missouri,-Inf,3.1610206895440953
2020-09-19T00:00:00Z,15,3,Intact,Hood,ULD,0,1229.2424737291506,inswath,missouri,-Inf,3.0896375579197706
2020-09-19T00:00:00Z,16,3,Intact,Open,TTI,0,1136.1379293383025,inswath,missouri,-Inf,3.055431058764317
2020-09-19T00:00:00Z,17,3,Intact,Open,AIXR,0,1377.6002803614792,inswath,missouri,-Inf,3.1391232224947645
2020-09-19T00:00:00Z,18,3,Intact,Hood,AIXR,0,1157.8521937718144,inswath,missouri,-Inf,3.0636531228401975
2020-09-19T00:00:00Z,19,4,Intact,Hood,ULD,0,1179.8823631207513,inswath,missouri,-Inf,3.071838709344865
2020-09-19T00:00:00Z,20,4,Intact,Hood,TTI,0,1115.9521255019122,inswath,missouri,-Inf,3.047645563708801
2020-09-19T00:00:00Z,21,4,Intact,Open,AIXR,0,1116.904852964199,inswath,missouri,-Inf,3.0480161779565824
2020-09-19T00:00:00Z,22,4,Intact,Hood,AIXR,0,1171.1691941042905,inswath,missouri,-Inf,3.0686196403822894
2020-09-19T00:00:00Z,23,4,Intact,Open,ULD,0,1208.2896280062228,inswath,missouri,-Inf,3.0821710475040347
2020-09-19T00:00:00Z,24,4,Intact,Open,TTI,0,1484.1602429982388,inswath,missouri,-Inf,3.171480793727945
2020-09-19T00:00:00Z,25,5,Intact,Hood,AIXR,0,5.345662074336982,inswath,missouri,-Inf,0.7280015013922108
2020-09-19T00:00:00Z,26,5,Intact,Hood,ULD,0,5.475202418642092,inswath,missouri,-Inf,0.7384001797083694
2020-09-19T00:00:00Z,27,5,Intact,Open,TTI,0,1234.44063493432,inswath,missouri,-Inf,3.091470209261578
2020-09-19T00:00:00Z,28,5,Intact,Open,ULD,0,1527.7194679549868,inswath,missouri,-Inf,3.1840436129409255
2020-09-19T00:00:00Z,29,5,Intact,Hood,TTI,0,1123.7433358335911,inswath,missouri,-Inf,3.050667129240258
2020-09-19T00:00:00Z,30,5,Intact,Open,AIXR,0,1214.266190402534,inswath,missouri,-Inf,3.0843139028435327
2020-09-20T00:00:00Z,31,6,Intact,Hood,ULD,0,931.1898074975128,inswath,missouri,-Inf,2.9690382136848803
2020-09-20T00:00:00Z,32,6,Intact,Hood,TTI,0,836.9404481311145,inswath,missouri,-Inf,2.9226945571949865
2020-09-20T00:00:00Z,33,6,Intact,Open,AIXR,0,1238.6491252020821,inswath,missouri,-Inf,3.092948300266729
2020-09-20T00:00:00Z,34,6,Intact,Hood,AIXR,0,977.4511621051569,inswath,missouri,-Inf,2.9900950672872355
2020-09-20T00:00:00Z,35,6,Intact,Open,TTI,0,1173.5495070278355,inswath,missouri,-Inf,3.0695014153453384
2020-09-20T00:00:00Z,36,6,Intact,Open,ULD,0,1221.7825226857517,inswath,missouri,-Inf,3.086993908359074
2020-09-20T00:00:00Z,37,7,Intact,Hood,TTI,0,956.8569004380008,inswath,missouri,-Inf,2.9808469931613493
2020-09-20T00:00:00Z,38,7,Intact,Open,TTI,0,957.0315629107016,inswath,missouri,-Inf,2.9809262610494764
2020-09-20T00:00:00Z,39,7,Intact,Open,ULD,0,1334.482591979066,inswath,missouri,-Inf,3.1253129128880506
2020-09-20T00:00:00Z,40,7,Intact,Hood,ULD,0,1183.415984872922,inswath,missouri,-Inf,3.073137431169841
2020-09-20T00:00:00Z,41,7,Intact,Open,AIXR,0,1066.856670801743,inswath,missouri,-Inf,3.0281060770991917
2020-09-20T00:00:00Z,42,7,Intact,Hood,AIXR,0,1071.7892196853832,inswath,missouri,-Inf,3.0301093844908578
2020-09-20T00:00:00Z,43,8,Intact,Hood,AIXR,0,884.2702187767272,inswath,missouri,-Inf,2.946584998713281
2020-09-20T00:00:00Z,44,8,Intact,Hood,ULD,0,1090.4873835468472,inswath,missouri,-Inf,3.0376206453501324
2020-09-20T00:00:00Z,45,8,Intact,Hood,TTI,0,860.6959242327662,inswath,missouri,-Inf,2.934849746398436
2020-09-20T00:00:00Z,46,8,Intact,Open,TTI,0,1143.3587607865272,inswath,missouri,-Inf,3.058182523818574
2020-09-20T00:00:00Z,47,8,Intact,Open,ULD,0,1493.6461515760943,inswath,missouri,-Inf,3.1742477242401446
2020-09-20T00:00:00Z,48,8,Intact,Open,AIXR,0,1222.689072750279,inswath,missouri,-Inf,3.08731603090644
2020-09-20T00:00:00Z,49,9,Intact,Open,AIXR,0,1474.2821545613797,inswath,missouri,-Inf,3.1685806086535333
2020-09-20T00:00:00Z,50,9,Intact,Hood,TTI,0,939.3725016078615,inswath,missouri,-Inf,2.9728378428657938
2020-09-20T00:00:00Z,51,9,Intact,Open,TTI,0,1325.3733948416957,inswath,missouri,-Inf,3.1223382484420323
2020-09-20T00:00:00Z,52,9,Intact,Hood,AIXR,0,834.9747039327732,inswath,missouri,-Inf,2.9216733184670494
2020-09-20T00:00:00Z,53,9,Intact,Hood,ULD,0,1003.8722529486801,inswath,missouri,-Inf,3.001678450488939
2020-09-20T00:00:00Z,54,9,Intact,Open,ULD,0,1283.6677100525212,inswath,missouri,-Inf,3.108452616904784
2020-09-20T00:00:00Z,57,10,Intact,Hood,TTI,0,920.8764636902837,inswath,missouri,-Inf,2.9642013731543573
2020-09-20T00:00:00Z,58,10,Intact,Hood,ULD,0,995.2787460584979,inswath,missouri,-Inf,2.9979447299127973
2020-09-20T00:00:00Z,60,10,Intact,Hood,AIXR,0,918.4283677544418,inswath,missouri,-Inf,2.963045289436467
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,1,8.043609335205272,downwind,nebraska,0,0.9054509694726037
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,2,4.971721850843918,downwind,nebraska,0.3010299956639812,0.6965068235048677
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,3,3.257426310993449,downwind,nebraska,0.47712125471966244,0.5128745999514988
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,4,2.882566010906994,downwind,nebraska,0.6020599913279624,0.45977926144614656
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,8,1.8113204308415642,downwind,nebraska,0.9030899869919435,0.2579952857842179
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,16,0.6787959722554427,downwind,nebraska,1.2041199826559248,-0.16826074330254298
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,30,0.23546976468599223,downwind,nebraska,1.4771212547196624,-0.6280648502040277
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,45,0.15188375945283644,downwind,nebraska,1.6532125137753437,-0.8184886616677742
2020-09-11T00:00:00Z,1,1,Intact,Open,AIXR,60,0.08333989041872102,downwind,nebraska,1.7781512503836436,-1.0791470749199703
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,1,4.593835433299652,downwind,nebraska,0,0.6621754332425496
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,2,1.7999724903747694,downwind,nebraska,0.3010299956639812,0.2552658676756762
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,3,0.8698196367798218,downwind,nebraska,0.47712125471966244,-0.06057079206174535
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,4,0.8357758153794375,downwind,nebraska,0.6020599913279624,-0.07791020007348955
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,8,0.3973670486789315,downwind,nebraska,0.9030899869919435,-0.40080814922983027
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,16,0.13522962389597132,downwind,nebraska,1.2041199826559248,-0.8689281598347026
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,30,0.689009118675558,downwind,nebraska,1.4771212547196624,-0.16177503039386695
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,45,0.04306445840695114,downwind,nebraska,1.6532125137753437,-1.365881010246294
2020-09-11T00:00:00Z,2,1,Intact,Open,ULD,60,0.036540972940255996,downwind,nebraska,1.7781512503836436,-1.4372198933009677
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,1,2.645015790468756,downwind,nebraska,0,0.4224282690717632
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,2,0.8380454034727965,downwind,nebraska,0.3010299956639812,-0.0767324516041709
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,3,0.7987058765212409,downwind,nebraska,0.47712125471966244,-0.0976131202108753
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,4,0.39698878399670506,downwind,nebraska,0.6020599913279624,-0.40122176305338236
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,8,0.2407654702371632,downwind,nebraska,0.9030899869919435,-0.6184057979821274
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,16,0.14355144690495447,downwind,nebraska,1.2041199826559248,-0.842992425740302
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,30,0.05428098189950184,downwind,nebraska,1.4771212547196624,-1.2653523049017905
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,45,0.05620597260797466,downwind,nebraska,1.6532125137753437,-1.2502175326006006
2020-09-11T00:00:00Z,3,1,Intact,Open,TTI,60,0.03275924223492551,downwind,nebraska,1.7781512503836436,-1.4846661526074856
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,1,0.5510469571015142,downwind,nebraska,0,-0.25881139145465387
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,2,0.30600897338516897,downwind,nebraska,0.3010299956639812,-0.5142658381114811
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,3,0.11482549158450404,downwind,nebraska,0.47712125471966244,-0.9399616866286934
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,4,0.13328989224130874,downwind,nebraska,0.6020599913279624,-0.8752027831462557
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,8,0.0667411148740753,downwind,nebraska,0.9030899869919435,-1.1756065429671883
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,16,0.0909756407361313,downwind,nebraska,1.2041199826559248,-1.0410748770202511
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,30,0.024811538382581363,downwind,nebraska,1.4771212547196624,-1.605346307458812
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,45,0.03062232976450328,downwind,nebraska,1.6532125137753437,-1.513961771006222
2020-09-11T00:00:00Z,4,1,Intact,Hood,ULD,60,0.013989164774678915,downwind,nebraska,1.7781512503836436,-1.8542082143556646
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,1,0.4225655025312487,downwind,nebraska,0,-0.37410596083755204
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,2,0.0990538160234834,downwind,nebraska,0.3010299956639812,-1.0041287887168715
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,3,0.07328059010669362,downwind,nebraska,0.47712125471966244,-1.1350110420824426
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,4,0.06481773980565804,downwind,nebraska,0.6020599913279624,-1.188306116886724
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,8,0.023272838327847604,downwind,nebraska,0.9030899869919435,-1.6331506474416115
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,16,0.03673646380676763,downwind,nebraska,1.2041199826559248,-1.4349026505103348
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,30,0.011732587917344725,downwind,nebraska,1.4771212547196624,-1.930606182747292
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,45,0.030141602452658678,downwind,nebraska,1.6532125137753437,-1.5208336625108556
2020-09-11T00:00:00Z,5,1,Intact,Hood,TTI,60,0.01927716520496992,downwind,nebraska,1.7781512503836436,-1.7149568307213894
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,1,0.4317977028596509,downwind,nebraska,0,-0.3647196724187205
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,2,0.42987432779123397,downwind,nebraska,0.3010299956639812,-0.366658490290107
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,3,0.16098649322651573,downwind,nebraska,0.47712125471966244,-0.7932105597648025
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,4,0.18599036911593866,downwind,nebraska,0.6020599913279624,-0.7305095436750609
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,8,0.11559484161187092,downwind,nebraska,0.9030899869919435,-0.937061545755323
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,16,0.030581663587832698,downwind,nebraska,1.2041199826559248,-1.5145388934376116
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,30,0.062894364737241,downwind,nebraska,1.4771212547196624,-1.2013882650977759
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,45,0.029660875140814037,downwind,nebraska,1.6532125137753437,-1.5278160393083304
2020-09-11T00:00:00Z,6,1,Intact,Hood,AIXR,60,0.013316146538096423,downwind,nebraska,1.7781512503836436,-1.8756214342771234
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,1,0.8264742668988507,downwind,nebraska,0,-0.0827706640741593
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,2,0.15021559284337976,downwind,nebraska,0.3010299956639812,-0.8232849838807619
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,3,0.03712113882045112,downwind,nebraska,0.47712125471966244,-1.430378708750288
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,4,0.19483789443065763,downwind,nebraska,0.6020599913279624,-0.7103265723977821
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,8,0.06020163964145698,downwind,nebraska,0.9030899869919435,-1.2203916802116135
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,16,0.09251434079086508,downwind,nebraska,1.2041199826559248,-1.0337909413842306
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,30,0.07635799021616102,downwind,nebraska,1.4771212547196624,-1.1171455109949473
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,45,0.021007783527610596,downwind,nebraska,1.6532125137753437,-1.6776197663711503
2020-09-11T00:00:00Z,7,2,Intact,Hood,ULD,60,0.016585092258639945,downwind,nebraska,1.7781512503836436,-1.7802821082682978
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,1,12.747330658691716,downwind,nebraska,0,1.1054192513134284
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,2,4.958482586965991,downwind,nebraska,0.3010299956639812,0.6953487924312094
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,3,2.1095821327771547,downwind,nebraska,0.47712125471966244,0.3241964385197594
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,4,3.44504559337779,downwind,nebraska,0.6020599913279624,0.5371949739421518
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,8,1.846120781606402,downwind,nebraska,0.9030899869919435,0.26626011113692644
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,16,0.7847100832788614,downwind,nebraska,1.2041199826559248,-0.10529076680680957
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,30,0.16511253379186444,downwind,nebraska,1.4771212547196624,-0.78221995793021315
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,45,0.0946850825347125,downwind,nebraska,1.6532125137753437,-1.0237184379257163
2020-09-11T00:00:00Z,8,2,Intact,Open,AIXR,60,0.05620597260797466,downwind,nebraska,1.7781512503836436,-1.2502175326006006
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,1,2.279233842755737,downwind,nebraska,0,0.35778888481555093
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,2,1.134226649656141,downwind,nebraska,0.3010299956639812,0.054699847201996554
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,3,0.7673099078964422,downwind,nebraska,0.47712125471966244,-0.1150291939314567
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,4,1.022260303717099,downwind,nebraska,0.6020599913279624,0.009561496653546334
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,8,0.8195104340436979,downwind,nebraska,0.9030899869919435,-0.08644551260140824
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,16,0.16170815165182595,downwind,nebraska,1.2041199826559248,-0.7912680869076103
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,30,0.12161209533581764,downwind,nebraska,1.4771212547196624,-0.9150232287115609
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,45,0.0676457079915994,downwind,nebraska,1.6532125137753437,-1.169759753459516
2020-09-11T00:00:00Z,9,2,Intact,Open,ULD,60,0.027464819247462777,downwind,nebraska,1.7781512503836436,-1.561223254828962
2020-09-11T00:00:00Z,10,2,Intact,Hood,TTI,1,0.17598881876016945,downwind,nebraska,0,-0.7545149236916144
2020-09-11T00:00:00Z,10,2,Intact,Hood,TTI,2,0.09212966577718168,downwind,nebraska,0.3010299956639812,-1.035600504343499
2020-09-11T00:00:00Z,10,2,Intact,Hood,TTI,3,0.07828136528457806,downwind,nebraska,0.47712125471966244,-1.1063416085328428
2020-09-11T00:00:00Z,10,2,Intact,Hood,TTI,4,0.07866604029826155,downwind,nebraska,0.6020599913279624,-1.1042127097507208
2020-09-11T00:00:00Z,10,2,Intact,Hood,TTI,8,0.039429188902551655,downwind,nebraska,0.9030899869919435,-1.404182156702308
2020-09-11T00:00:00Z,10,2,Intact,Hood,TTI,16,0.04904606424463737,downwind,nebraska,1.2041199826559248,-1.3093958373241077
2020-09-11T00:00:00Z,10,2,Intact,Hood,TTI,30,0.042121913998335675,downwind,nebraska,1.4771212547196624,-1.375491902917944
2020-09-11T00:00:00Z,10,2,Intact,Hood,TTI,45,0.03446814825926039,downwind,nebraska,1.6532125137753437,-1.462582047673772
